review	tagging
"Cannot complain about this phone. Fast, durable, quality and easy to use. I would recommend this phone to anyone, nothing to complain about. "	1
"Cannot connect to phone service.  We went to 3 different carriers, Verizon, T-Mobile and Consumer Cellular and all 3 told us the phone can not be hooked up to their service.  Internal technology must be too old to accept the advanced linking technology.  "	0
"Cannot go by the actual phone, as it never worked. I returned the phone, but sadly, the seller only refunded half my money. total hoax."	0
"Cannot make it work. Took it to Verizon and they cannot make it work. It asks for language selection and the gets stuck in a loop where it juast repeats, choose a language.  I bought the phone for my son who lives in Nevada. I live in California, so I have not dealt with requesting an exchange. Help!!!  Larry "	0
Cannot update operating system without having a phone contract in place.  	0
Cannot use after December 2016----	0
Cannot use at all.seller should just say it is broken but he did not.my bad. i just need a phone and have to get another one.this phone is gone to my trash bin	0
Cannot use the product.  Product is still active in someone else name. Many communications. Still no satisfaction.  Useless product.	0
Cannot use the product.  Product is still active in someone else name. Many communications. Still no satisfaction.  Useless product.	0
cannot write a review on something i have not recieved yet. The phone has not been mailed off yet. The computer says it has but it wont show me any tracking date	0
"Can't  tell  it from a new one every thing works great the perfect size, great camera,screen resolution  makes colors pop, just got upgraded to android 5.01 the best deal on a best of the best phone. Love it."	1
Can't access Internet therefore I want return it.	0
Can't activate it bcuz it didn't come with a esn meid	0
Can't afford the new Samsung's but this has great value and is still supported with updates from Verizon	1
Can't be activated through phone company! Waste of money! 	0
Can't be heard when receiving incoming calls or when making outgoing calls.	0
cant beat old faithful ! some of us just get attached to things so we like to replace with same equipment whether old or new !!	1
Can't beat the price on this especially with these features.  All you need to do is put your current SIM card in and it works on any GSM carrier.	1
Can't connect to my phone 	0
"Can't do anything i like to see like watching Hulu, Netflix, crackle will not load, can't get the music app i want alarm clock suck sounds very very very low. "	0
"Can't do anything on this phone, without agreeing to terms and creating a account for every little item. I suggest never getting any item that has any function of microsoft on it."	0
Can't download any content from Google Play 	0
Can't download anything on that phone 	0
"Can't download hardly anything, otherwise a good phone. "	1
"Cant download recents on google apps,this phone glitches bad camera all I can do is watch videos. Dont buy it  "	0
Can't even activate due to it still being under a 24 month contract according to Verizon	0
Cant figure out how to get it setup cant call anyone for help either 	0
Can't Fina away to contraception selker	0
Cant find a network that will carry it. Outdated	0
Can't get any better than that	1
"cant get anything for this phone in the way of apps, themes, or ringtones. I will never by one again the only good thing is that it gets better signal then newer models."	0
"cant get anything for this phone in the way of apps, themes, or ringtones. I will never by one again the only good thing is that it gets better signal then newer models."	0
"cant get anything for this phone in the way of apps, themes, or ringtones. I will never by one again the only good thing is that it gets better signal then newer models."	0
Can't get service on it at all. Waste of money in my area. 	0
Can't get the phone to work. Put in my sim card it won't work. Please help me to get it to work. Is it unlocked for sure.	0
Can't go wrong and it's factory unlocked great deal!! 	1
"Can't go wrong with S7 Edge, great feactures and now a great price."	1
Can't hear on a call unless it's put on speaker.  I assume this would not be a problem if the phone had been new rather than used.	0
Can't hear who I'm talking to even with the caller volume turn up to max. I bought a pos. I'm sure the seller knew this but they didn't put it in the description. 	0
Can't install an app.waste of my money	0
Can't keep this thing on wi-fi.  It drops off constantly and i blew thru my data plan in one week since it wants to switch to that. [I have had this plan for 19 months on a Samsung. No one will take responsibility for this piece of junk.  DO NOT BUY LG PHONES - PIECE OF GARBAGE.  I will go looking for another samsung.	0
Can't network unlock the phone because he blocked it.	0
"CANT PUT IT IN YOUR POCKET WILL DIAL LAST NUMBER YOU DIALED VERY SENSITIVE TO TOUCH,SOMETIMES IT WONT COMPLETE CALLS"	0
"Cant really use it or bring it with me anywhere ,because , it always has a dead battery and keeps needing recharged. "	0
"Can't save text messages to either the SD card or the SIM card. Cannot save the ""notes"" I made in either of the above mentioned cards. Spent $9 on a SIM card reader to get all of my contacts from the old card due to Tracfone's inability to switch old card to the new phone. Exact same phone but it was useless arguing with them. Also the games I purchased did not come up on new phone. Phone lacks some things but the seller got me the phone in record time. No issues with the seller just withTracFone and LG."	0
Can't say enough about how great this phone is.	1
"Cant say if my review counts as I bought it used. Dislikes are when on speaker phone you cannot interrupt the party that is talking as they cannot hear you. To use voice dial you have to open the phone, (my Motorola Quantico had a external button on the side). When using speaker phone it has to be a good distance away otherwise people cant understand you. In my opinion it is not a good phone but as I said I got it used and maby its a junker."	0
cant take any pictures with it   and the battery does not last long other than that its great	0
Can't tell you anything about a product that was stolen before it could even be used by me....money gone just like the phone.	0
cant use in uk. cant unlock it. cant even find the sim slot	0
Can't use it with the cell phone towers in Tennessee. So before buy a phone on EBay for Straight talk you better check to made sure it is compatible with towers in your State 	0
Cant use the camera as black spots appear on the photos all of the time. 	0
Can't use the phone because most carriers in Canada don't use GSM anymore. Wish I knew this before I got the phone.	0
Can't use the phone with T-Mobile since it is locked for use by Consumer Cellular.  When I bought it I failed to notice it was locked.  Not the seller's fault.  Buyer beware.	0
can't work on gsm	0
"Capture and view the world in stunning HDR with the Xperia XZ2 64GB Smartphone from Sony. The XZ2 features a 5.7"" 18:9 Full HD+ display that supports High Dynamic Range (HDR) content, so you can enjoy entertainment with increased contrast, color, and clarity. Sony's X-Reality technology even upconverts your standard content to near-HDR quality, for optimal viewing on the XZ2.  The XZ2 not only displays HDR content, but it gives you the tools to make your own. With the rear 19MP Motion Eye camera, you can take stunning 4K HDR movies, and snap hi-res HDR photos. Motion Eye can slow down the action for fun and dramatic super slow-motion movies, at 960 fps in HD or Full HD resolutions. It can also shoot in standard 120 fps slow-motion, with the option to easily switch between the two.  There is also a 5MP front-facing camera for all your selfie and video chatting needs. Both cameras support Sony's SteadyShot 5-axis image stabilization, and low-light support with a memory-stacked image sensor to make you, and everything around you, look its best.  Running the Android 8.0 Oreo operating system, this phone is powered by a 1.7/2.7 GHz Octa-Core Qualcomm Snapdragon 845 processor (4 x 2.7 GHz Kryo 385 Gold, 4 x 1.7 GHz Kryo 385 Silver) and 4GB of RAM. You can store your 4K HDR videos, pict"	1
"care products are not as shown in pictures are not authentic , cell selling this page gift Chinese and bad. stole my not stop stealing. "	0
"Carrier wasnt straight talk its Walmart family mobile , cant rebrand it because of past account holder info "	0
Case arrived very quickly and is perfect. Thanks for everything you guys are the best!	1
Case closed... eBay refunded my purchase money.... after I opened a case and then escalated it. This seller is a fraud. We won a bid and paid immediately (thank God we used PayPal). Never received our purchased item. Seller never communicated with us... until after the money was refunded. Our money was tied up from January 28 until February 18.   Thank you eBay for your integrity and good customer service. Too bad this seller does not have these qualities.  Future Bidders: beware of sellers like this one. Chances are this seller will move to open a different eBay account and start over with fresh ratings. Be careful out there.	0
"Case ID:5037743909  Case opened on:Sep 24, 2013  Seller:ginnyotterholt56  Problem:Item not received     This item is covered by  for your purchase plus original shipping.  Learn more  I am sorry, I can not write about the Iphone which I paid for but still have not received,  I have send complain to the seller and to Ebay resolution center, but still I have not got any feedback, or my money back, please look into this case and give me some feedback please    regards    Einar Kristbjornsson  einar6@yahoo.com"	0
"Case is in good shape.  I am unable to use some of the features-Facebook. Internet, as I cannot remove the previous persons email information. I am very unhappy as the screen has 6 blobs of black that are spread  throughout and make it difficult to read.  Also battery that came with was not a working battery."	0
case is just what  I ordered  fits well on my new Samsung j7 phone.  great material 	1
"Case was to be delivered on 6/27, 3 days after still nothing, I contacted seller, sends me message hoping I enjoy my case.  Stay away from seller"	0
Cause Motorola is a great phone 	1
cause my husband has one and it was a good phone but mine was awful it wasnt fully functional so it did me no good	0
cause my husband has one and it was a good phone but mine was awful it wasnt fully functional so it did me no good	0
Cause this item is a good item	1
"Caution from this item, this phone is renewed and sold as a new, stopped working after a week."	0
"Ce n'ai  pas normal que chez ebay il existe des voleurs de note d'ench�re,  sait moi qui est remport� cet ench�re et vous vous permettez de me voleur vous �tes un assassin d'ench�res et sait tr�s graves. "	0
Ce n'est pas un GALAXY S8 ACTIVE.	0
Ce vendeur ( Omar bather ) essaie darnaquer en procurant de liPhone 7s que je nai jamais re�u. Attention  a larnaque 	0
"cell brought the load pin damaged, so I had to pay 10 dollars to a technician for repair, cell brought the load pin damaged, so I had to pay 10 dollars to a technician for repair"	0
"cell has given me much problem with RAM memory all the time that says this full and leave you nor call, gasket, change the font type in any of the social networks has been a disaster&apos;m sorry for comparing and uasado see wasted my money"	0
"Cell phone bad condition, not unlocked and scratches  "	0
Cell phone didn&apos;t work.  Battery wouldn&apos;t hold a charge.  Complete waste of monay.  Gave seller a negative rating on the transaction.  It&apos;s the only negative i&apos;ve ever given on Ebay.	0
Cell phone does not work.	0
"Cell phone is in great condition, no scratches, looks like was hardly used, works perfect and also was completely charged and good to go!!  Loved how fast was the delivery and the price is very very good!  Loved the seller and would definitely recommend and buy from them again! Thank you!!"	1
"cell phone is very old, battery does not last more than 15 minutes, "	0
"Cell phone isn&apos;t able to connect with any carrier as it&apos;s not a digital phone anymore. Wish I would have known this, I wouldn&apos;t have purchased this phone as I was looking for an actual working phone since I wanted to use it. I was able to locate another StarTAC that was digital and not using."	0
Cell Phone looked good and would have been a good purchase if it would have worked properly. The phone would not program out of the package. Service Tech told me it was a phone problem. Contacted the Seller and he has agreed to Refund my money and I am very pleased with that offer. I am sending it back to him.	0
Cell phone performed poorly...would never recommend.	0
cell phone was not in the sealed package as described. missing sim card and the battery. seller should not be allowed to sell on ebay. very dissapointed.	0
cell phone was not in the sealed package as described. missing sim card and the battery. seller should not be allowed to sell on ebay. very dissapointed.	0
"Cell phone was ok but bettery was bad .I can not belive that.I charge full ,i did not use it .next 4-5 hours then bettery was gone."	0
"Cell phone with defect, does not respond to messages this seller."	0
"Cell phone worked for two weeks. I purchased a new battery, but the cell phone only worked for about one day. I believe the cell phone to be defective."	0
"CELL PHONE WORKS GREAT ,OLD  PHONE GOT WET AND I NEEDED TO REPLACE IT FAST.WILL BUY FROM THAT SELLER ANY TIME"	1
Cell phone works perfectly with no issues. It has the features that i was looking for as i&apos;m currently not interested in a smartphone.	1
Cell Phonso has been returned to the seller since last week Monday confirmed received I am waiting for my refund please. Thanks 	0
Cell screen has image burned in had to replace speaker & screen.. battery last about 5 hours when doing normal music listening & txt/making calls.  Overall function decent.	0
Cell was almost new condition. Screen had virtually no scratches case the same no pixel bleed screen bright and clear. Battery was dead. Charged overnight no problems setting up cell. Overall well pleased. Cell operation is great love it Thank you.	1
"cell was locked and seller announce it like unlocked, a waste of time and money"	0
cellphone dosnt work.was open before.dont buy from this seller.iv lost 50 usd  i didnt have time to sent back.dont buy from this kid.	0
cellphone is great&apos;&apos;&apos;&apos;&apos;&apos;/&apos;/&apos;/&apos;;&apos;;&apos;;&apos;&apos;;&apos;&apos;&apos;p&apos;p&apos;p&apos;&apos;.&apos;.&apos;&apos;&apos;&apos;&apos;&apos;&apos;&apos;&apos;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;;&apos;;;;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;&apos;;;&apos;;&apos;&apos;;&apos;;&apos;;&apos;;&apos;;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;;&apos;thank u	1
Cellphone looks great 	1
Cellphone turned on worked for a day then blocked and started talking in different languages. Went to T-Mobile said phone was locked & was unable to use. 	0
Cellphone wasnt unlocked and i returned it and got a complete refund	0
Cellphones not working not read sim card !!	0
"Cellular sold as new but previous owner still owed balance, of course after 5 weeks no service on phone because of balance owed from previous owner. Now seller threatens that bad luck is coming to me, he wanted personal info to unlock cellphone. "	0
celular note 4 en malas condiciones y no como ofrecieron muy  da�ado	0
"ch habe das Neue Handy 2310 vor drei Wochen gekauft und war sofort von den vielen verf�gbaren Funktionen dieses preiswerten Handys beeindruckt.Die Gr��e des Neuen Handys ist perfekt, um es in problemlos in einer Jacken- oder Hosentasche unterzubringen, und der Akku h�lt ca. 4 Stunden Sprechzeit aus.Insgesamt kann ich das Handy aber allen empfehlen, die nicht viel Geld ausgeben m�chten."	1
Changed from Palm Pre as I was having major issues with constant need to restart and sucky battery life. I have had no regrets buying my hero. I anticipated a poor battery life so I spent an extra $70 for the extended battery from Seidio which triple my battery life (usage time). I love it- likely you will love it too. Awaiting upgrade to Android 2.o Platform which I&apos;m told by HTC is coming soon. IPhone has strong competition.	1
"changed motherboard.  The merchandise was fake.  Dealer tricked me, shook the confidence eBay.  sellers&apos; must be secured  I&apos;ve had my regret."	0
"Changing the screen together with LCD cost me �152! Furthermore, It does not 'function as intended': only the phone works, the data network does not work. Finally, the battery does not hold long. On the whole, it was not a good deal since it cost much less new!! "	0
Charge it at might with it off and after about an hour of turning on but not used the battery is about 68%. Hopefully it is just a bad battery. I ordered a new battery. Also another issue is that it doesn&apos;t recognize the extra memory with applications going right to the internal memory.	0
"Charge port was starting to go bad. Seller clearly did not check this before selling. Agreed to return but all in all,  huge waste of time. Would not use this seller again. "	0
charge port when out a day after i got it 	0
Charged for 48 hours as requested by seller. Cell would not power on at all. Only would light up with LG logo when plugged in to electrical outlet but thats all. Still waiting for the replacement...	0
"Charger did not fit, so I have to use my iPod charger. But other than that everything is nice &amp; works excellent."	1
Charger did not work.  Phone was fine............................................................................................................................................................	0
Charger does not work	0
Charger port broken he is a scammer 	0
Charger port was broken when I received the product. He did offer to exchange it but due to the hours I work it was difficult to send it back. He got with eBay to cancel the return. I will not order anything from this person again.	0
charger port went out within first  20 days of purchase...will never again spend this much money on a phone	0
Charger sucks phone speaker doesn't work	0
Charges phone great. Not a cheapo product. Great value!.............kljsad;flkjadslg;slkgiweklvjsd;ljvisejdkglfsd;lgisjghksdjfjsd;oifsdfjlksdfjas. 100!	1
Charging $740 for an iPhone 6s - o bet there is tax and shipping from these fahkers too	0
Charging port not good. Poor battery life	0
Charging port was loose and wouldn't charge. Sent it back for a refund with no hassle. Company is easy to deal with. Seems that they are quick to resolve any issues with the phone. Would definitely order from them again. 	0
Charging port wont hold charger in securely and it won't pick up the GPS signal. 	0
Charging the mobile phone is not durable I have to spend money to buy a new one click on the phone will appear the contact have stopped cannot hit the phone depressed 	0
Cheap - but so slow at this point as to be nearly useless. Don&apos;t save $30 by being this cheap - get a MyTouch Q or something better.	0
"cheap ,easy to use and great price.i would recommend this phone if someone i looking for a flip phone.  PEW PEW PEW  DREAMY EYES   ~.~"	1
"Cheap basic phone, if you want just the basics.  I bought this as a replacement phone.  The camera is grainy."	0
"cheap build, you have to press the buttons multiple times to function...if it got dropped on pavement I feel it would break.."	0
"cheap build, you have to press the buttons multiple times to function...if it got dropped on pavement I feel it would break.."	0
Cheap is cheap Crap	0
cheap junk but it smokes nice but not grate.............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................	0
"cheap junk....plain and simple,you&apos;ll get better use out of 2 cans and a string. It has a unbelievable weak speaker, cheap programing and cheap graphics. Net 10 has better phones for free"	0
"cheap made, will not last long, screen small, cover will not stay on, power is limited, battery seems to stay charged well, why did they make this?"	0
cheap no good don&apos;t make the same mistake I did I&apos;m out 50 us dollars china has it now. oh well be aware.	0
Cheap phone dont buy this phone not what it looks like in the picture 	0
"Cheap phone, get what you pay for. Seller was awesome, phone didnt last long for kids. I thought the price was great and at first it worked great, but the battery started to stink and the quality of the phone didn&apos;t hold up."	0
"cheap price for such an excellent smartphone, music, camera, everything is excellent, seller is also provided me fast service for the phone"	1
cheap!   Not sure what the problem is!  	0
"Cheap, but many quirks, oversensitive touchscreen and keypad make this phone very annoying at times. But it makes and receives calls and texts"	0
Cheaper than anywhere else.....................................................................................................	1
Cheaters. Blocked sell phone	0
Checked IMEI and reported as stolen...	0
Checked yes on battery life but really don't know as we have only used it for a few days.  Everything else seems to be great.	1
"Christmas gift for my child. Purchased for the WIFI/Internet games, Picture and Video capabilities. Very good price."	1
"Christmas is fast approaching! So how would you like to get your hands on a HDTV for a mere tenner? Simply visit this site, and follow the steps ahead:    http://HDTV.Giveaway.co.uk/index.php?referral=198850    (copy and paste into browser address bar)    All you have to do to get your cheap HDTV are these 3 easy steps:    1. Sign up to the site above. (fill in your details eg. name, country).    2. Complete an offer -*Once logged in, click on &quot;Complete and Offer&quot;  For UK residents the best offer to do is &quot;Lovefilm DVD rental FREE trial&quot; and &quot;The Reverse Bid&quot;  The reverse bid offer allows you to use Paypal, all you have to do is sign up, buy �10 worth of credits and bid on some items! Its as simple as that.    3. Refer some family members, friends or strangers to complete step 2 for you! That&apos;s right, just refer some people!    Thats all! Its as easy as that! So give it a try, you &apos;ve got nothing to lose! Get your HDTV before Christmas!!!!!"	1
"Cinematic experience  The big 4.3 high resolution screen gives an epic cinematic experience. Just flip out the kickstand, kick back and catch all the magic of your favorite movies and videos.  Gaming anytime, anywhere  Put the power of Xbox LIVE� in the palm of your hand. The large 4.3 screen makes the fastest action come to life. Play with friends, share scores, and earn recognition for your achievements. There&apos;s a huge range of game titles available plus the option to Try Before You Buy so anyone can be a major player.  Make your own movies in HD  The HTC HD7 comes with an 720p HD camcorder which allows you to capture film with incredible quality and detail. Its ideal for turning your friends and familThe screen that just keeps on going meets the OS that refuses to fit on a single display. Yes, Microsoft&apos;s Windows Phone 7, like Windows Mobile 6.5 and Android before it, is getting treated with a 4.3-inch display from HTC for its launch party. The aptly titled HD7 is, by virtue of Microsoft&apos;s stringent hardware requirements, mostly just a stretched-out version of its WP7 contemporaries: it offers the standard 800 x 480 res, 1GHz Qualcomm Snapdragon, 576MB of RAM, and a 5 megapixel autofocus camera with a 720p movie mode. So what sets it apart? HTC will have you believe its Hub enhances the buttery smooth WP7 software, while outside the shell there&apos;s a handy kickstand for landscape lounging and you do of course benefit from an enlarged canvas for your finger inputs. Join us after the break to discover how much that matters in day-to-day use, along with the rest of our thoughts on the HTC HD7."	1
"Cinematic experience  The big 4.3 high resolution screen gives an epic cinematic experience. Just flip out the kickstand, kick back and catch all the magic of your favorite movies and videos.  Gaming anytime, anywhere  Put the power of Xbox LIVE� in the palm of your hand. The large 4.3 screen makes the fastest action come to life. Play with friends, share scores, and earn recognition for your achievements. There&apos;s a huge range of game titles available plus the option to Try Before You Buy so anyone can be a major player.  Make your own movies in HD  The HTC HD7 comes with an 720p HD camcorder which allows you to capture film with incredible quality and detail. Its ideal for turning your friends and familThe screen that just keeps on going meets the OS that refuses to fit on a single display. Yes, Microsoft&apos;s Windows Phone 7, like Windows Mobile 6.5 and Android before it, is getting treated with a 4.3-inch display from HTC for its launch party. The aptly titled HD7 is, by virtue of Microsoft&apos;s stringent hardware requirements, mostly just a stretched-out version of its WP7 contemporaries: it offers the standard 800 x 480 res, 1GHz Qualcomm Snapdragon, 576MB of RAM, and a 5 megapixel autofocus camera with a 720p movie mode. So what sets it apart? HTC will have you believe its Hub enhances the buttery smooth WP7 software, while outside the shell there&apos;s a handy kickstand for landscape lounging and you do of course benefit from an enlarged canvas for your finger inputs. Join us after the break to discover how much that matters in day-to-day use, along with the rest of our thoughts on the HTC HD7."	1
Claimed there was a mistake and they didnt have it in stock. 	0
Classic Phone Great features for the time. Excellent battery Life. Gets great siginal. Nokia use to make phones like this they don&apos;t anymore. If only phones were durable as they tbey use to be.	1
Clean and like new! Plenty of phone storage! Best phone I've ever owned! Love it!!	1
"Clean device, screen time eats battery quite fast but decent otherwise"	1
"Clean IMEI? Yes, It took me go thru initialization/setup procedures as documented in vendor site.    No, this is not an unlocked phone.  I should insert my SIM as I received it. But I just check everything, and spent a week to downloaded maps and tailor every apps I have with my old Nokia.  When I insert my SIM, it displayed &quot;LOCKED&quot; and another message prompted me that I have ten times to enter unlock code. Too bad, I&apos;ve already given positive feedback to this seller.    I know how to unlock it, but this is a matter of trust.  How can I buy again from this seller if I cannot trust what I read?"	0
"Clear and bright screen, easy to use, nice construction, great features, customizable, built in stylus, Micro SD slot up to 8Gb, touch screen but much more compact than an iPhone or other touch screen models--so it&apos;s great for my trips overseas! This is the perfect travel phone!"	1
"Clear Bright 5"" Dispaly, Great OS (Windows Phone 8.1) Only concern . Will it get a Windows 10 update?"	1
"Clearly not the original phone so trying to resolve the problems has been difficult.The buttons constantly lock, or worse just will not work, no matter how hard or how many times you hit the same button. Restarting it does nothing. Battery life is less then 24 hours. The phone is set to English but a number of things are either in Spanish or French. Was hoping for a durable simple oldschool phone (the one I had in my highschool years) but this has been more of a hassle and waste of money. went back to using my other phone."	0
client didnot do anything in regards to his phone over heating. battery dying very quickly. do not buy from this seller. didn&apos;t even offer to send back defect phone.....looser...	0
Cliente muy satisfecho. Gracias!	1
"Clock display too small, speaker phone function not easy to access especially while you are driving; unlock code doesn&apos;t work some time."	0
Clock freeses some time	0
Colis pas re�us et num�ro de suivi ne marche pas 	0
"Color err�neo, modelo erroneo, el due�o anterior dejo todos sus datos en el telefono, se calienta mucho."	0
"Come on now, price is ridiculous "	0
Comes with I.E. that doesn't support most HTML5 not good for modern web apps. Terrible experience. Most apps I use are not updated for Windows Phone users. Doesn't even have Google Chrome or Firefox. Do yourself a favor and save the headache and stick with iOS or Android.	0
"Comfortable size, nice shape, fast shipping, highly recommended!Comfortable form factor!"	1
"Coming from a galaxy s5, it's a relatively small step up. Pros,  big beautiful bright hi deff screen. Very fast, has Android 6.0, very large battery, prices are very good for such a new high end phone. Cons,  even though it has a third larger battery, it can use it up very fast. Low use it will easily last a day. High use, it will start getting low by mid day. Other,  It feels thin and small for such a big screen, and the screen glass seems to not show finger prints. All in all, very pleased with it."	1
"Coming from a Pixel 2 XL I was worried about the camera, but found that it performs just as well once you load the Gcam apk and the stock cam works great too. I miss a couple things like always on display and call screening but the rest of the phone feels like an upgrade. The screen is great, colors are accurate and can be adjusted to your liking. Overall it is like a Pixel with a few more customization options and looks about 10 time better in my opinion. The battery also lasts considerable longer. Just get one."	1
"Coming from a Samsung Intercept on virgin mobile this phone is amazing.  The colors look very crisp and clear, the camera takes great pictures and the screen actually appears to be a tiny bit bigger than a 3.2 compared to other 3.2 screens I&apos;ve saw (samsung intercept).  The battery life is great I manage to get through a whole day using it as a mp3 player, texting, web use, and calling and still have a half a battery at the end of the day.  However, I do miss having a keyboard but after using the phone for a good week I&apos;m much faster with swype than with my physical keyboard on the Samsung Intercept."	1
Coming from an HTC Droid Eris this is a MUCH better phone. A lot more snappy and more apps not only work with it but they work much better. Very happy with this phone. My next phone will probably be the Thunderbolt depending on the reviews.	1
"Coming from the Galaxy Nexus I was wondering how much better the S3 was going to be. I was pretty impressed overall with the size or should I say the slimness of this phone as well as the larger screen.  I am not bashing apples iphone but the entire iphone fits in the screen of my S3.  I opted to install an otterbox defender series as I have a bad reputation for dropping phones, as I am sure most of us do, it added to its size but is worth it as I already dropped the phone with the case and there was no damage.  As far as the phone goes its awesome, overall the same feel as my nexus with a little more speed and smoothness.  Battery life is awesome compared to my nexus which I had to carry around two batteries just to get through a full days use.  One feature I think sets the S3 apart is the ability to capture photos while shooting video, I cant say enough about that option.  Camera is also awesome and takes pictures as good as my samsung digital cam.  Buy the phone you wont regret it."	1
CommentsThis was supposed to be a Virgin Mobile CUSTOM phone but it s not. The service for this phone is by some OLD company called ZACT. I had to do research and find out about them online. They went out of business in 2014 and the phone CAN T BE ACTIVATED! I need a refund for this phone and paid shipping to send it back.	0
"communicated with the seller before buying ,it is claimed that the new phone ! The phone ended up with scratches and damaged packaging ! As you believe the ratings the seller now ???? So much time to wait to get a phone in this condition , poor attitude towards customers!!! The seller sent a different phone ,asked on 1sim , sent on 2("	0
Communication was not great.  Didn&apos;t put any care into shipping the phone. It was placed with the charger in a large box and moved around and scratch the phone during shipping.  The back has mass scratches... at least it turned on... I honestly thought when I opened it up I got punked and it wouldn&apos;t work.  Description was very misleading.   Description said it was mint condition.. not even close.. will never buy again.	0
"communication was very poor phone worked ok after it was sent   late in shipping item, no tracking n#"	0
"Como estaba descrito, buen celular, casi nuevo, entrega rapida, gracias!!!   "	1
Como me contacto para comprarlo  +569 89491001 	1
compact design with lots of memory.	1
"Compact phone with windows 5 features. Able to download satnav and other software. Love the ease of use, touch screen, wifi access and protective screen over sleeve.    This phone can look a bit bulky, but because it&apos;s small (hand size) it doesnt feel bulky. I like how the internet can be accessed and this phone has many applications that would satisfy anyones needs for a compact smartphone. it might not be an Iphone or blackberry, but it fulfills the requirments of a good phone.     would i recommend it...absolutely."	1
"Compact, light, powerful, great software and simple design. Only downside is battery life but considering it isn;t that hard to change and with the price, you can't go wrong. One of my top 3 smartphones of all time, greatly recommend."	1
"compact, light, thin, easy to use, durable, long battery life, everything ya need in a cell phone without being complicated."	1
Compacts phone with new-ish specs.	1
Company canceled order.	0
Company sold a phone that was useless it was Factory lock protected which means in order to use it I had to find someone to try and unlock the phone the company wouldn't write their wrongs they wouldn't replace the phone or even give me a discount	0
"Compare the specs to other phones and you will see what a value this is in processor speed, storage capacity, picture quality, etc. I won't say the battery life is ""Excellent"", but I don't think they are in general.  I would say it's good as far as cell phones go. But, the great thing with this phone is if you every wish to do so, you can replace the battery yourself.    My husband and I each have this phone.  I broke one, and replaced it with an exact replica - that says a lot, I think.  Thanks for asking. "	1
Complete BS. Don&apos;t buy a thing from this guy total scam. Just remember always use PayPal it protects you from thieves like this	0
"Completely dissatisfied.  Phone has no WiFi calling,  which I depend on when home, as I live in a rural area,  which renders the phone completely useless for me. Takes forever to charge and the battery goes quick. "	0
"Completely exceeded my expectations for the price, great little unit. Easy to set up and use being windows based, memory cards readily available etc. Thoroughly recomend the IPAQ"	1
Completely satisfied with purchase. Excellent condition.	1
Completely satisfied with your purchase. Price is very good. Sent in 10 days. Thank you for your cooperation with Russia.	1
completely useless	0
"compre 3 telefonos a este proveedor el cual la publicacion decia que eran NUEVOS y uno de los telefonos tenia fotos de otra persona, aparte el manos libres vino roto. y otro de los telefonos vino con todo suelto nada empacado hasta usaron el protector de pantalla y su bateria no sirve. de verdad que me parece un abuso y una estafa que vendan estos productos haciendo creer que son nuevo. "	0
Compre 3 tel�fonos y enviaron 2 bien y uno de menor calidad y usado 	0
Compre 4 tel�fonos y me salieron con defecto ya que calientan  much�simo  l�stima porque perd� mi ganancia no comprar este celular  	0
Compre el 15 diciembre y para el 8 de enero aun no recibo el articulo.  	0
"Compre el cellular porque me parecio buen precio y me ofrecia lo que mi esposa nesecitaba PERO... luego de usarlo me di con la SORPRESA de q el boton externo de la camara NO FUNCIONA,!!! error de mi parte no poder revisar el equipo de cellular completamente, No Darme cuenta de este detalle al final resulto ser un mal regalo para mi esposa!!, ojala almenos Ebay pueda acreditar en algo, la mala compra que hice para mi esposa Garcias!!  NO RECOMIENDO LA COMPRA DE ESTE CELLULAR, GRACIAS. JESUS SANCHEZ"	0
"Compre en febrero el celular. Lo cuidaba muchisimo y casi 2 meses de uso sufrio de muerte subita y practicamente quedo sin uso, perdi ademas todos mis archivos.  Era un excelente celular mientras duro. "	0
Compre este articulo porque decia que era desbloqueado y resulto q no lo era y tampoco lo permite la aplicacion de Tmobil	0
"Compr� este art�culo y estaba defectuoso, me dijeron que me iban a devolver el dinero pero cuando lo envi� ni me devolvieron el art�culo ni el dinero. ESTAFA  I bought this item and it was defective, they told me they were going to give me back the money but when I sent it they did not return the item or the money. FRAUD "	0
"Compr� este art�culo y estaba defectuoso, me dijeron que me iban a devolver el dinero pero cuando lo envi� ni me devolvieron el art�culo ni el dinero. ESTAFA  I bought this item and it was defective, they told me they were going to give me back the money but when I sent it they did not return the item or the money. FRAUD "	0
"Compr� este art�culo y estaba defectuoso, me dijeron que me iban a devolver el dinero pero cuando lo envi� ni me devolvieron el art�culo ni el dinero. ESTAFA  I bought this item and it was defective, they told me they were going to give me back the money but when I sent it they did not return the item or the money. FRAUD "	0
