review	TAGGING
Phone is on and off .the phone is not good	0
Phone is operational. Same physical marks on outer screen but inside scren looks good. Seller shipped quickly. Smooth transaction.	1
Phone is operational. Same physical marks on outer screen but inside scren looks good. Seller shipped quickly. Smooth transaction.	1
PHONE IS OUT OF WARRANTY AND WONT LET ME MAKE CALLS! I FEEL SCAMMED	0
Phone is over heating in causing the glass on the back of the phone to break  I never drop the phone 	0
Phone is perfect!	1
Phone is perfect! Great condition and super fast shipping! Will absolutely do business again! Thank you so much. 	1
Phone is perfect; came quickly and was just what we were looking for!	1
Phone is quick and snappy.  Battery life is better than my S7.  I love it.  What else can I say?	1
Phone is really nice except it is NOT an AT&T compatible phone.  It came to me with a Sprint nano SIM and all efforts to unlock it or use it on any other network failed.	0
Phone is referbised not new I had power button issues because it was not worth sending it back had a local shop look at it says screws missing inside and phone was not brand new as advertised.  Buyer beware.	0
"Phone is refurbished with the worst plastic material worth 1 dollar. Worst quality, please stay away. You will regret. The plastic material, the gold plating are of quality that is seen in a 1-10 dollar store. I don't mind losing money here but never expected something to be of the cheapest quality. Will never buy again from the seller and I am selling the phone today at 10 times lesser the value I paid. Shipment is delayed for no reason. I paid for expedited shipping and handling time took 7 days. I will post an ad in the local classified site for a week for least price or will gift away to a needy. Phone doesn't charge."	0
Phone is self explanatory easy to use and durable if dropped 	1
Phone is slow and freezes alot. Have to restart it several times a day. Battery only last about 6 hours before I have to charge phone.  Lot of programs I am not able to access on this phone due to certificate issues. Not able to change the settings for trusted.certificates.  I think due to only having this phone a few weeks and the.money I paid   For this phone this will be my last one. Very disappointed	0
Phone is slow and freezes up constantly. We replaced it with a different phone.	0
Phone is slow and takes forever to load an app once I click on it. I am disappointed in this product because I expected it to function with speed like all of my other Samsung products.	0
Phone is slow laggy and keyboard is hard to push out. Would not recommend it.. It&apos;s alright for texting and making phone calls but that&apos;s about it...	0
"phone is slow, battery life is bad, it turns off even when it's charged and in middle of call."	0
Phone is small with big features. It&apos;s and very user friendly.   it fits my needs.   I am happy with the product&apos;	1
Phone is still locked to Verizon. When I received my phone it wouldn't recognize my AT&T SIM. Said it required a Verizon SIM. Returned for full refund.	0
Phone is still on a lease with Sprint. An annoying message pops up every minute stating so. Sprint allowed me to activate it and use it still. I messaged gizmo about it and they gave me $25 for the inconvenience. $340 for a unpaid for leased phone is terrible. People are basically leasing them from sprint then selling them to gizmo. 	0
"phone is stupid, no wifi, phone was complicated, did not scroll very good. not as attractive as i thought. not a good quaility, pay more and get the real thing. returned mine due to seller lying"	0
"phone is stupid, no wifi, phone was complicated, did not scroll very good. not as attractive as i thought. not a good quaility, pay more and get the real thing. returned mine due to seller lying"	0
Phone is super slow and it's like 4 generations behind. Can't use it for anything.	0
Phone is super slow it has a app for skype but (NO FRONT CAMERA) how does that work...........great price fast shipping super loud fun games app store is sing with windows already so it easy to get all apps to your phone	0
Phone is terrible... no internal memory can&apos;t even take pics and upload them to FB or share them with your friends through text. I wouldn&apos;t recommend this phone to anyone!!!!!!	0
Phone is the 2nd HTC m8 I've owned...both started slow to not charging....beautiful phone but not worth the trouble	0
"phone is the hardest phone that I have tried to use, cannot answer tx, voice mail hard to find,,  I THOUGHT I was getting phone just like my old HTC,  sorry, but I do not like phone, I am getting a new phone,  would you like to buy this one,  will sale cheap,  pop argo"	0
"Phone is to fragile  , cracked in 3 days,  and when you add a  screen protector it makes it impossible to use,..useless phone , just looks good "	0
"Phone is too old to be connected to a network.  Should never be offered for sale now.  In its day, it was probably good."	0
Phone is too old to except new updates from the cloud and verizon. 	0
Phone is too outdated.  Unable to download anything.  This phone is good for just phone calls or texting.	0
"Phone is too small for efficient use. Lots of echoing- feedback-very poor sound. Its possible my phone was defective because so many other people like the model. I however was very disappointed and returned it after one week of frustration. I replaced it with &quot;prism&quot; which is in a similar price range, but in my opinion a significantly superior android for the money."	0
phone is too small porn was on the phone nude pictures too nasty seller i was buying the phone for my niece good thing i check it out first 	0
Phone is too small...	0
Phone is totally bad and when u charged very hot 	0
Phone is unlocked for all sim 	1
Phone is unusable. It was sold as Verizon when the seller knew it was Softbank locked to Japan. Also the seller had no idea what the phone was. I bought the phone as a 32GB Iphone 5s and it was a 16GB. Completely horrible experience.	0
Phone is very basic and did not allow me to download any apps (specifically whatsapp) but music. It is only good for a back up phone to talk on. 	0
"phone is very durable and has great sound quality. gets great service, better than most of the phones i have had before. definately would buy again"	1
PHONE IS VERY EASY TO USE! HAVE HAD ALOT OF DIFFERENT CELL PHONES AND THE T404G IS BY FAR THE BEST PHONE I HAVE EVER BOUGHT!FEEL THE PRICE WAS RESONABLE COMPARED TO OTHER PHONE OF THIS STYLE.	1
Phone is very easy to used ans have a good battery.	1
Phone is very fancy &amp; expensive looking with the gold plating.  Dust gets trapped under the outer face and over the camera lens. This is very annoying.  Texting is good.  Very clear calls with crystal talk technology. Camera is poor quality.  The 2GB internal memory is good.	0
"Phone is very good with affordable price. It has almost all features i;e internet, wifi, maps, facebook, youtube. The only problem would be internal memory. It is 128MB which may be less to install many mobile applications. As of now i do not if we can install applications in memory card."	1
"Phone is very good. Very solidly built, and the camera is incredible. Battery life is huge. With moderate use to heavy use, I can take off charge in the morning and easily go 16 hours and STILL have around 30% battery left. Best of all, the bloatware on his phone is very limited leaving more rooms for apps that I want and use instead of apps I don't want and will never use. Downside is wireless charging is not part of the phone and there's no headphone jack. Have to use Bluetooth or a adapter. Overall, phone is great. Very fast, responsive, and well built. I'd say 4.5 stars. 5 if it had the headphone jack and supported wireless charging. "	1
Phone is very slow in response.  Battery didn't last long. Needed to be charged often . Minus the price which is d only good. It ends of being a Waste of money if u purchase.	0
Phone is very slow needs to be updated 	0
"Phone is what I expected, being it was from OLD Nokia. Before MS bought it. Screen clear and big, battery good life, and light. "	1
Phone is working but has cosmetic damages. Going to return it  	0
Phone IS WORTHLESS wont WORK WITH MY CARRIER or any OTHER I DONT LIVE IN KORIA and dont want to. Why do you sell to the USA Thanks 4 nothing it was for my Doughter.	0
Phone isnt coming on regret buying. Its just showing a manufactur mode need a refund. 	0
Phone isn't unlocked when I got it thanks for nothing 	0
Phone it was lock and I couldn't used 	0
"phone just as described! It was able to connect to the sprint network perfectly! A very reasonable price, too!"	1
"phone just as described, great ebayer"	1
Phone just came and won't charge.  Returning.	0
Phone just didn't work for me but was in excellent condition when received from seller. 	0
"phone just ok,battery very bad,even i bought a new battery maybe this phone for gps,price is good,i will not recomment to my friend"	0
Phone keep cutting off	0
"Phone keeps dropping calls and freezing up, had to spend $700 on a new phone! Very disappointed and will not do business with you again! "	0
Phone keeps receiving error can't read sim card. Restart. Tried new sim cards. No good. Tried clearing system cache. No good. Battery doesn't last long at all. EXTREMELY DISAPPOINTED IN THIS PHONE. WORST PHONE I HAVE EVER HAD 	0
Phone keeps shutting down	0
Phone keeps shutting off or locking up.	0
"Phone keeps turning off by itself,even during charging. Replaced battery and it made no difference. Some told me to shim the battery in tighter,but this didn&apos;t help either. Now the internal display has gone out and the phone is only a week old."	0
Phone lags.  Advertisement is misleading 	0
"Phone lasted 10 days, then died.., unable to charge also.  Took it to verizon, they said phone no good, they also checked battery no good."	0
Phone lasted 2 weeks and can&apos;t be repaired. Can&apos;t be replaced either since they aren&apos;t made any more.	0
Phone lasted 3 months then went kaput. Black screen of death	0
"Phone lasted 3 weeks, now it is completely dead, didnt go into water, didnt get dropped, just died with plenty of battery life left. Maybe I got a bad one or maybe its just a piece of junk."	0
Phone lasted about 3 weeks and broke. Seller only would replace it for 2weeks.   Shipped back to seller and will never buy from him again.	0
Phone like new...NO KEY TO OPEN SIM TRAY...CHARGER DON'T WORK SUPOST TO BE NEW!!!!	0
Phone listed Gsm unlocked. But phone only works with TMobile! And seller doesnt reply. Horrible. 	0
Phone literally just came in just now brand spanking new as description said I am very satisfied with it nice and shiny and all the accessories worth the buy	1
Phone locked on someone elses account cant even use on my account. 	0
Phone looked good physically but AT&T could not get it to work. Even took it to a repair shop and they said there was something wrong and would cost too much to fix if the could fix it. I returned it and did get my money refunded promptly. I would not buy from them again	0
Phone looked great and worked great...but I didn&apos;t have verizon and I had at&amp;t. So I only got reception in certain areas. I wouldn&apos;t recommend buying this phone if you don&apos;t have a verizon plan.	0
"Phone looked great, with only two small scratches on the back, it was in better condition than i expected. screen was clean, and the phone works perfectly."	1
"Phone looked in mint condition, after 3 weeks the screen died. Took it to Apple store to replace the screen which would cost 129. Apple replaced the screen, but the phone would not power up properly & so they offer to replace the phone with a new SE. But I had to trade in my current SE & pay 129. So I traded it and cut my losses, instead of going through the trouble of getting a refund. "	0
Phone looks and works like new and half the price of ATT.  Probably going to buy another one for my son.  If you buy through PayPal 6 month no interest	1
Phone looks as on pictures and works great. I'm extremely satisfied and would recommend it to everyone! I had really bad experience before and now I finally found reliable seller with great product for amazing price! Thank you	1
Phone looks brand new and came with all the listed accessories.	1
Phone looks brand new. Ive had absolutely zero problems with it. Love this phone!	1
Phone looks good cosmetically. But the phone gets really hot after about 5 minutes of usage. I am thinking about returning it. I believe there is a 30 day return period. 	0
Phone looks great hardly no scuff marks for a great price and free shipping .  Ninety -nine percent better than expected can not beat a deal like that anywhere. THANKS	1
Phone looks great till you start using it. It freezes A LOT especially when im typing. Sometimes i cant get on my apps till about 2 minutes after i clicked on it and i cant hang up from my calls.	0
"Phone looks Great! It was well packaged. It arrived on time. the battery sucks. I purchased a new battery on ebay. Besides that, phone works great! Thank you. "	1
"Phone looks great, havent tested with the calls yet but condition looks amazing! great seller and promt delivery too! RECOMMENDED A++ SELLER!"	1
Phone looks like it is in great shape bought it for a spare and to have an extra charger! Hard to find the phones like these that are easy to use for someone that refuses to try a smart phone!	1
"Phone looks like new,  had a problem with the charger but the seller was very quick to answer me and send out a replacement. "	1
Phone looks new and it works perfect. Honest seller.	1
Phone looks new but poor quality so far. Automatically turning off sometimes. Not happy with this purchase. Maybe second quality 	0
Phone looks new works great fast delivery thanks	1
Phone looks new. With warranty. Great price. 	1
"Phone looks ok physically, but I can't get it to charge unless I sit there and hold the charger at an angle. The second I let go it stops charging... This is a problem since I don't have time to sit there holding the charger every time the battery is low. The phone came with full battery, so I have to assume the seller was aware the phone was very difficult to charge."	0
Phone motherboard broke 1 month in 	0
phone network is locked	0
"phone nice well presented with reasonable price fast shipping i will recommend this seller to any one ,is an asset to ebay,aa seller"	1
Phone no batterie hoe can i use that?	0
"phone no good dose not work, to all out there dont buy from this guy. i bought this phone on the promise that it would work on a t mobile plan it works on a tmobile plan but the phone itself dose not work"	0
"phone no good dose not work, to all out there dont buy from this guy. i bought this phone on the promise that it would work on a t mobile plan it works on a tmobile plan but the phone itself dose not work"	0
phone not delivered	0
"phone not near mint condition, and battery shot."	0
"Phone not turning on. Not a alltel phone as advertised, but a Sprint phone, so useless to me, plus broken anyway. Very disappointed and have not received my refund yet."	0
Phone not unlocked. Locked to at&t.	0
Phone not working 30 days later. Seller would not do anything   	0
phone of the year 	1
"Phone OK, Sell sucks big time"	0
Phone only lasted 3 months! I am very careful with my phones. Track pad died!  I wouldn&apos;t buy this again. Blackberry customer care sucks and this phone doesn&apos;t come with a warranty. Please buy a warranty if you must buy this phone.	0
phone only worked for a few days before the sim card reader started to not read the sim card periodically..have to buy a new one and get it before I can send this one back as I cannot be without my phone..very inconvenient	0
Phone only works when used on speaker phone 	0
Phone overheats when charging. Gets so hot you can't even touch it.	0
Phone powers off by it self all the time	0
phone quit receiving signal after a week....	0
Phone quit working a week after left good feedback. Didnt ask for refund because Im pretty sure what the answer would of been.	0
phone quit working after 3 mos. seller will not answer e-mails to fix the problem /replace-manufactures web site is of no help-square trade is a rip off  seems I'm out 150.00 $	0
"Phone randomly plays music, changes volume settings on its own, screen blacks out and freezes up often, battery fully charged lasts maybe an hour, phone randomly turns off, i feel like i have been sold a defective phone."	0
"phone receive dirty with food stained , Navi scroll key ""down""  and ""enter"" not working, Call button not working as well. Really not recommended seller don't buy any items from this seller. "	0
"phone received was not the same as the picture on ebay and the keyboard was scratched up and damaged. it was not even the right phone for the right company, as listed in the post. it was a virgin mobile phone claiming to be a metropcs phone. they are two different models, but very similar! poor shipping... but the other phone i ordered from the same person was fine."	0
"Phone replaced a V571 that was accidentally drowned in a glass of ice tea. The condition of the phone was like a new one that had only been used a couple days and the price allowed me to continue my phone service without having to pay Cingular the price of a new phone. The V180 is a very nice phone that I can edit using the Motorola Mobile Phone Tools program and a generic usb cable that also works with my mp3 player and my digital camera. I have other Motorola models that also can be edited, uploading and downloading songs and pictures. The V180 plays mp3 ringtones as well."	1
Phone runs extremely slow. The phone that I was trying to replace runs better. It was only $20 I guess I just expected to work better.	0
Phone said it was tampered with as soon as I turned it on. 	0
Phone said it wasn't unlocked meet with the guy at the store to make sure it worked it did until I paid him and he left I go home went to reset the setting to make space for my information and the phone stopped working. Went back said this phone had been unlocked and it doesn't work. Told the guy all this and the only thing he said is that why I meet at the store to make sure it works. What part of u putting no unlock don't u understand?? False advertisement don't buy his stuff. On Christmas ruined my day 	0
"Phone said unlocked, and doesn't even work with my carrier trash ass seller "	0
"Phone scam, says right on the phones protective screen cover that the 4G LTE SIM card is Pre Installed, NO SIM. Went to Verizon and the phone comes up STOLEN, crooks. Verizon displays this when they try to activate. We can't reconnect the device you have selected because it has been reported lost or stolen by Asurion or another carrier. If you have found the phone for which you filed an insurance claim, please contact Asurion. Otherwise, please call Customer Service at 800-922-0204. If you are trying to activate your replacement device provided by Asurion, please select Try a Different DeviceA. Only the REAL owner of the phone can clear this, otherwise it's dead forever."	0
"Phone seemed like it was in good shape, but could not be fully charged. Maybe needs a new battery, but I returned it."	0
"Phone seemed to be overheating, so I returned it. No problem from seller."	0
"phone seems (refurbished)     phone is functional. however, the back part of the phone, where you can remove the back cover to find battery, is well.. not sticking on. back cover of the phone falls off constantly.     my few other friends who have this phone does not have any problems.   if anyone looking to purchase a phone from ebay, make sure its not refurbished, and back doesn&apos;t fall off."	0
Phone seems completely new and has original charger and cable.	1
"Phone seems okay except for the fact that the WiFi doesn't work, even after doing all available system updates and multiple resets. The WiFi connects, but is unusable. It's as if it's in a ""connected, no internet access"" state, except it doesn't say that. It just says connected. Would not recommend this phone."	0
"Phone seems to be refurbished not new and was shipped without a sim card, the one from my galaxy 5 didn't fit so had to order from boost. Took a week and a half to get phone activated. "	0
Phone seems to have some issues regarding the functioning. My previous phone was giving that same problem and when i took it to a technician he told me that the board was failing. So i guess ill have to get another phone soon.	0
"Phone seems to work just fine....have not activated yet. Good description...thank you!! I bought it as a x-mas gift, great experience!!!!"	1
Phone shattered in packaging; had to order a new phone off of the actual boost site. 	0
Phone shipped in great condition (or so I thought) until I found the SIM Card tray was broken and had to spend extra money to order a new one.	0
Phone shipped quick and in good condition. Was able to activate without any issues. I would order from from this company again.	1
Phone shipped quick and was in perfect condition.  I like that it had the original box and oem accessories!	1
Phone showed up as advertised works perfect. Seller is A+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++	1
Phone shut down within a week of using it.  Apparently it needs a code and I've contacted the seller. Still waiting on a response. If I could give it a zero I would. 	0
Phone shuts off and no one can hear me if I could I would have returned this phone ...Very disappointed!!!!	0
phone shuts off several times a day especially when you slide the screen.  Very slow. Short battery life.	0
Phone signal is not good. Have problems people hearing me when making calls	0
"Phone so old that US Cellular doesn&apos;t have any means to repair, no batteries to fit, won&apos;t repair.  Alright for interum phone till you can afford better. Works in a pinch, short term."	0
"Phone sold as new which was correct - it is as new. Seller answered question promptly and shipped quickly. All in all, very good."	1
"phone sold as new, but sure it was a rebuilt,, mic doesn't work, no one can hear you talking, have tried all fixes online and other,, doesn't help, will be trying to return it,  other than mic problem, seems to run fine"	0
Phone sold as sprint but sprint will not unlock since no record.	0
"Phone sold to me was stolen and couldn&apos;t be activated, seller won&apos;t accept a return although it is obviously a scam."	0
Phone sounds like you are talking in a steel drum people I called could not understand me I MIGHT HAVE GOTTEN A BAD PHONE RECEPTION NOT VERY GOOD EITHER	0
"phone started having charging problems.  called seller and said warranty was for two weeks.  thought it was at least 90 days.  read sellers fine print.  wouldnt buy from again as product develops issues like freezing, slowing down, charging issues.  "	0
Phone started out good then 2 months later the microphone went out the only way you could hear your caller was to have a blue tooth or use the speaker phone. Bad phone	0
Phone started reloop issue within a month	0
Phone stated new but when received had several chips and nicks and glue in back cover. Seller states new when emailed. Needed phone asap as it was urgent and return is not a option. So I advise not to buy anything I mean ANYTHING as you get what you get with no help 	0
Phone stop working 	0
Phone stopped working after one month and warranty is one month. And the charger I had to borrow one from my friend.  	0
"Phone stopped working after two weeks of use, took it to apple store and they informed me that it is 2 different phone put together. None of the serial numbers match with one another. Ended up buying new phone. I&apos;ve had 2 misfortune of buying phones at eBay, a mistake I will never do again."	0
"Phone sucked , it would not pick up a signal, so I could not use it. I had to throw it away then bought a straight talk"	0
"Phone sucks ass! It has a ridiculous power button on back, took multiple times to activate, and bull shit ads on every page, even to open phone. FUCK THIS PIECE OF SHIT!"	0
Phone sucks n seller is a bitch ass nigger	0
Phone sucks takes 7 hours to charge to 100 percent waste of 189	0
PHONE SUCKS UP THE BATTERY JUICE FAST AND AFTER 1 WEEK OF USE IT STARTED DROPPING PHONE CALLS IN THE MIDDLE OF CONVERSATIONS	0
"Phone sucks!Shuts off, goes to airplane mode and will not allow user to fix.  PHone drops calls, does not accept group texts.  No flash on camera..... shall it continue.  DOn&apos;t purchase this phone."	0
"Phone sucks,,,I can't hear people,,,they can't hear me,,,awast of money,,, don't buy this lemon"	0
Phone switches off and on when on 30/40% battery power 	0
Phone takes forever to load and will sometimes taka a full minute to unlock the screen. Not a good product. Throw them all away.	0
"phone takes great pictures, good map functions. to delicate to be long lasting for me. broke the back on day 3, then screen failed day later. Very expensive to fix. Not the phone for me.. "	0
Phone that i bought was in Perfect condition ill definitely be buying from this seller again  	1
Phone that I recieved was not supported by my company and they exchanged it with no problem.  Thanks	1
Phone they sold me is stolen. ..verified by tmobile. ..	0
Phone to old to upgrade software. Buttons stick	0
Phone too old to activate through cell phom e towers per sprint agent how do i get refund?	0
"Phone truly is brand new & well worth the wait! Factory seals on the box, on the accessories; right down the plastic holding the power cord & the little pouch each piece is in within the box! Selling much cheaper than others, presumably for the lengthy shipping time, but to have a brand new one is a dream come true! PLUS the cost of the warranty from square trade went down significantly. The price I ended up paying for brand new + warranty was within $20 of a B grade refurb + warranty! I have loved this phone from the moment I got it.. Tech Land out there loves this phone... it may be old at this point, but it is still in high demand, clearly still pricing competitive to brand new stuff. Totally holds its own with a long battery life, 16mp camera, gorgeous display, large but comfortable to hold size.. it's fast, there isn't an app or program or process I've run across that I cannot do. Have had this phone & only this phone since it came out (I think) 5 years ago. Family who has newer generations often express their issues with their phones & missing the 4. Being able to remove the battery seems like a right almost.. I was shocked to hear that stopped occuring. Batteries have so many issues, it's such a simple fix, but puts people in a spot to need to send in phones over a battery"	1
"Phone turns off by itself, while I'm on the phone or using apps."	0
"Phone turns off randomly. Appears to be because of loose battery. Even when I get the battery to stay in, it drains unreasonably fast while the phone is on sleep, and the wi-fi turns off randomly as well. These issues seem to extend beyond the loose battery problem.  Initiated a return but they wanted me to pay for shipping.  I do not think I should be required to pay for shipping when they gave me a totally defective product.  Contacted the seller about this but it's been a few days and they haven't responded."	0
Phone turns on but does not recognize the sim card.  So it cannot work in net work.	0
Phone was a Christmas gift. I tried to charge but display would show Starting but never Charging. I left like that for several hours hoping it would work. I turned phone on and updated software and was able to make a call. I went back to use it again after an hour but it was turned off? I turned it back on but it did the same thing. I emailed company about my issue and Justin told me it could be battery and they would send me one to test. It never came. I emailed them two more times but no response. Phone got misplaced here in the house so now we cannot find it. Tried to call it but I am sure it turned itself off. $90 dollars down the drain.	0
Phone was a counterfeit per sprint.	0
"Phone was a great price, in very good condition, super fast shipping, and with the gas prices the way they are I save time and money not driving all over town.  Brad Joseph"	1
Phone was a locked deviced not specified in the item description.	0
phone was absolutely perfect	1
"Phone was advertised as new but instead was used. Probably good value but not what I thought I was purchasing. Seller offered to send me ""handpicked "" phone if I changed rating. "	0
"Phone was advertised as new other. Listed as in Overstock item. This was not at all true. Pulled up the menu and the phone had over 800 charge cycles on it. It was obviously a used phone. Seller offered to do a partial refund for which I requested $40 as a partial refund. A very reasonable request considering the phone had so many charge cycles on it. Seller then backed out of their offer. Then accused me a feedback blackmail, after they did not respond to me for days. I simply told them that I was not going to be able to leave positive feedback since they had sold me a used phone, then back out of what they had offered to do because of this."	0
Phone was all described works well  Would recomend seller highly	1
"phone was almost disgusting in condition, and once i got a battery for it none of the buttons or functions woirked atALL"	0
"phone was almost disgusting in condition, and once i got a battery for it none of the buttons or functions woirked atALL"	0
"Phone was as advertised, but the charging cord did not work. "	0
Phone was as describe & showed up pretty quick. Thank you! 	1
Phone was as described and it wo rks very well. 	1
Phone was as described and worked great. The car charger was not for this phone but does work so I am very happy	1
"Phone was as described by seller, no issues at all, fast shipping and good communication. Would definitely buy from again!"	1
"Phone was as described seller was very professional and available great product, great service"	1
"Phone was as described, great condition,  works great. Good customer service. Very happy."	1
"Phone was as it was promise, the deliver time was excelent. In generalas the customer service is great."	1
Phone was bad all the around couldnt fix screen screws was stripped out couldnt get them removed and theres no return and the phone so I wouldnt recommend this phone to anyone 	0
Phone was better than I expected no scratches no dings in perfect condition a1 seller.	1
Phone was better than the description.  Very nice.  Fast shipping.  Easy transaction.  Thanks	1
Phone was black listed after two months now I have no phone until seller decides to fix it. A cell phone is a big part of my life and business and it being turned off for a week now is very inconvenient 	0
Phone was blacklisted AND financed and couldn't be activated on Sprint. Wasn't able to get my money back. 	0
Phone was blacklisted for non payment but worked for a month first	0
"Phone was bought because of cost,  when received it was not functional as listed on EBAY Sine it only cost me a few dollars I did not respond to any feed back and hust threw it in the garbage.  This has happened more frequently than necessary.  People seem to be trying to get rid of their junk and bilk Ebay customers.. I had a case pending and have had not results from complaining on unsatisfactoty purches and am extremely careful as to what I bid on now."	0
"Phone was brand new!  It had two face plates, and a wall charger.  It also came with the owners manual, and was easy to activate using verizon wireless services. You can put up to a 2Gb micro SD chip in it to take pictures, and you can put pictures with the people you have listed in your directory.  Very Cool.  I would recomend this phone to anyone."	1
Phone was broke upon delivery so was the replacement	0
PHONE WAS CHINA VERSION NOT ORIGINAL	0
Phone was damaged and kept crashing. Had to return it for a refund. 	0
Phone was damaged. Screen was not secured properly to back. 	0
Phone was damaged. Seller agreed to let us return it. Sent it back and no money was returned.  I would not recommend this seller to anyone.	0
"Phone was decent for the most part, but as i got to use it more i noticed a lot of problems. The phone types double letters, dies quickly (go 15 down when snapchat is on, in about 3 minutes) & people hear static when i try to call them,or when we are in a call."	0
Phone was defective 	0
Phone was defective and it was not refurbished at all.	0
Phone was defective and would not turn on... returned to seller.	0
"Phone was defective, I sent it back"	0
Phone was defective.  Returned. Seller refunded purchased price day after receiving product.	0
"phone was defective. was sold as almost perfect condition, when in reality it was already damaged. Screen messed up after less than 2 weeks of purchasing."	0
Phone was delivered in a couple of days as promised. Phone is in good condition cosmetically and all functions are in good working condition. I am very satisfied with this product.	1
Phone was delivered quickly and was in like new condition. Phone navigation is smooth and camera takes good photos. Phone display shows excellent colors. Would recommend phone to someone looking for a quality phone	1
Phone was delivered quickly. And basically brand new. I was able to get hooked up with present cell carrier. 5 stars 	1
"Phone was described as ""Mint"" and it was more like ""Brand New""!! Quick shipping and great price. Would buy from again, and probably will considering how often husband loses his cell phone. :-)"	1
Phone was described as a camera phone. The camera and all other java functions are not working on this phone. The phone was described as a refurbished item but there is obviously an issue with this description as one of the main features does not work.  I did not pay much for it but was expecting at least an accurate description.	0
"Phone was easy to set up. It has a good camera, nice screen size. Although the phone was bought used, it is still in great shape. Easy to download apps."	1
Phone was everything promised.  fast delivery!  Smooth transaction.  Will buy from this company again.  Phone has long battery life.  which is great.  Thanks for being an honest company.  Hard to find these days.	1
Phone was everything seller described. Came in perfect condition. Powered up and functions incredibly well. Thank you.  	1
"phone was exactly as described,only had slipped thru w/o the seller knowing the sound was messed up,as soon as i got back w/him he was very quick 2 respond and very quick 2 take care of problem..luved the fact that he wouldn&amp;apos;t even let me ship back 2 him bcaz of shipping fees i&amp;apos;d have 2 pay.great seller,honest,an very fast shipper!!ty so much an look forward 2 buying from again!"	1
Phone was exactly as described. Order filled quickly	1
Phone was exactly as described. Works perfectly... A+++ Seller. The phone was in near perfect condition. Cosmetically 9.5/10. I would definitely buy from this seller again	1
Phone was exactly ass described. Very fast shipping. Excellent communication. In summery great seller!	1
"Phone was exactly how discribed, very nice packaging and great comminucation with seller...shipping took alittle longer than I was expecting but there was a Holiday in the middle of everything so it may have held the delivery process up a bit"	1
"Phone was flakey when arrived, contacted seller and he said he didn't sell me the phone! he asked me three times to contact ebay and get the transaction details for him, I think to put me out of the 14 day return period. Blew me off. Phone now needs a reset every time I need to use it and sometimes it won't reset first try."	0
Phone was good but came blocked with no way to unblock rendering it useless. 	0
"Phone was good, arrived on time and was what I wanted."	1
"Phone was great at first, but then the touch screen died after 3 months so it is now a paperweight.  Hard to get it fixed since we bought it 2nd hand on eBay.  I&apos;d avoid this phone, especially since this seems like a common issue with this model."	0
Phone was great but didn&apos;t work and spent 1 week trying to get a refund from the seller denying me a refund until I reported him to ebay	0
Phone was great but didn&apos;t work and spent 1 week trying to get a refund from the seller denying me a refund until I reported him to ebay	0
Phone was great for a month then it was blacklisted 	0
Phone was great shipping was fast. I was able to drop my existing phone card in and make a call immediately	1
Phone was great! I love it!	1
"phone was great,and works good contact was good between the two of us.would shop with this seller again.    thanks jeff.."	1
Phone was great. I'm posting on it now. Fast shipping n packaging.  Friendly seller. Thanks	1
Phone was in awesome condition! Listed exactly what was received. I am very excited to use my product. 	1
Phone was in brand new condition works very well	1
Phone was in excellent condition & fast shipping! Thank you!	1
"phone was in excellent condition for its age.the battery holds it charge very well,and the phone has just a little ware on it.phone was taken care of well."	1
Phone was in excellent condition.  Battery was bad.  Was told I could send back for refund though!  I purchased a new battery and all is great!	1
"Phone was in excellent condition. Packaging was great. Phone was pristine condition and I was able to just put my Verizon sim card in, the rest fell into place with no problems synced right up and activated with no problems. Adding this seller to my Faves....!!!!"	1
Phone was in excellent cosmetic condition. But it has pathetic battery life. I need to charge the phone 3 times a day. Whole Battery drains with in 4_5 hours. Plus charger stopped working the third day of using. I contacted seller several time but he didn't reply any of my messages. This seller is horrible unprofessional. Don't waste your money. 	0
"Phone was in good condition , but it had a password and the owner doesn't work with me to unlocked it to activate it "	0
"Phone was in good condition but more importantly the seller was simply amazing, great customer service."	1
Phone was in good condition. Works ok. No problem found yet.	1
Phone was in Great condition but her information about the phone having Push to Talk (PTT) was not correct. I tried to have this feature added on my phone plan and could not because it was not avaible on this phone. This is the only reason I wanted this phone for the PTT.	0
Phone was in great condition but I was unable to upgrade to current android operating system. After sending the phone back to Hong Kong at my own expense I was never issued a refund and the seller refuses to answer emails.	0
Phone was in great condition except for cracked screen. Good thing I had extra screen	1
Phone was in great condition.  Shipping was fast.  Activated phone and replaced my old casio commando 4g.  Very satisfied with this phone.	1
phone was in great shape and cheaper than buying a new one.  The merchant was very fast about shipping the phone.  And the shipping rate was very reasonable.	1
Phone was in great shape No issues Very fast service Good price  Thanks 	1
Phone was in great shape no visible signs of wear is working great on us Cellular I hope it will work on gsm just as well when I move . 	1
Phone was in like new condition. Works perfectly. Good size phone. Great camera on the phone. Highly recommend. I am considering ordering another one.	1
"Phone was in near to perfect condition, showed up before the delivery date. Very satisfied!!!"	1
"Phone was in new condition, no scratches and battery performs as new.  Well packaged and quick delivery.  Waited a couple months before writing this review in order to ensure everything was working well.  Thanks!"	1
Phone was in outstanding condition just like they said. So far the phone is working line a charm. Most definitely will order from these guys again when phone shopping. 2 thumbs up Consumer Exectronics	1
