review	TAGGING
"I asked the seller specifically if this phone worked with AT&amp;T. The seller stated that the phone had been tested with an AT&amp;T sim card. When I received the phone, it showed that I had no network service available. I contacted AT&amp;T customer service support. They stated that the phone I purchased will not work with AT&amp;T. I am very unsatisfied with the sellers lack of cooperation in resolving this matter. I am also upset that the seller lied to me to get me to purchase the phone. I will NEVER recommend this seller, if anything I would recommend not purchasing anything this seller has to offer. An untruthful seller is not a person you want to purchase an item from!!!!!"	0
"I asked the seller specifically if this phone worked with AT&amp;T. The seller stated that the phone had been tested with an AT&amp;T sim card. When I received the phone, it showed that I had no network service available. I contacted AT&amp;T customer service support. They stated that the phone I purchased will not work with AT&amp;T. I am very unsatisfied with the sellers lack of cooperation in resolving this matter. I am also upset that the seller lied to me to get me to purchase the phone. I will NEVER recommend this seller, if anything I would recommend not purchasing anything this seller has to offer. An untruthful seller is not a person you want to purchase an item from!!!!!"	0
I asked the seller to ship the phone quick because I was currently without a phone. Two days later the phone arrived in perfect condition. Thank you so much what a great deal!	1
"I asked them if the touch worked, and they told me yes...and when the phone comes, the touch didn't work. Bad description."	0
"I asked this seller if I would encounter any problems activating this phone and I was told there wouldn't be. I g to the Sprint store to activate it and was told the phone was stolen. When I told them how much I bought it for, I was told that's typically how much DEMO phones are worth.   DO NOT trust this seller. "	0
I asked you several times about shipping date.  No reply from you.    It&apos;s almost 2 weeks that I havne&apos;t received my Nokia e70.  Would you please reply on it?   or return the amount.	0
I asked you to only send this phone if it works for Iwireless it does not this is very wrong and bad business and you lied	0
"I assume the phone works about as well as other Motorolla phones, similar in design (e.g. 485, etc.) - but, I have not placed this phone in service yet."	1
I attempted to start using this phone upon reciept and it did not work. I contacted the carrier&apos;s customer service and Blackberry customer service and they both confirmed that this phone is damaged and inoperable. I had to buy another phone.	0
I barely got to use this device because it fell once on the subway plat from and didn't work after that. 	0
I basically use it for phone and text. it is functional very good.	1
i baught apple Iphone 1st Generation unlocked  but i found it is locked also the screen damage ( broken screen) still now is no working only emergency call. i did connect with iTunes but still is not working    what i do now?  and  befor buy this iphone i was see picture is nice but when i see him real is no niceee. i think the last time i buy online .	0
i baught apple Iphone 1st Generation unlocked  but i found it is locked also the screen damage ( broken screen) still now is no working only emergency call. i did connect with iTunes but still is not working    what i do now?  and  befor buy this iphone i was see picture is nice but when i see him real is no niceee. i think the last time i buy online .	0
i baught apple Iphone 1st Generation unlocked  but i found it is locked also the screen damage ( broken screen) still now is no working only emergency call. i did connect with iTunes but still is not working    what i do now?  and  befor buy this iphone i was see picture is nice but when i see him real is no niceee. i think the last time i buy online .	0
I baught this Blackberry smartphone because i used to have another Blackberry in the past and i was very pleased of it .   I also like its design .I am very satisfied of this product .	1
i being having a lot of problems with this phone . it gets hot and stops working and reboots ramdonly 	0
"I beleve this phone has problem the battery dosnt hold charges after few calls the battert blinking for re charge,I bought new battery from motorola and I charge over night  after few calls the phone battery inductor start to blink again."	0
I believe it was sent to the wrong address.  Haven't received it yet!	0
I believe my account was hacked!!!  Please help me!	0
I believe that this is a fake copy and not the original.  Please do not buy from this company. Ebay should not be allowing this company to sell!	0
"I believe the seller was overly cautious when he/she described the condition of this phone.  It was in excellent condition.  I have been using it for several days now and everything works great.  This is my fourth (4th) Razr V3 and I hope to stock up on some used or refurbished ones so I&apos;ll always have one to use.  I have dropped these phones and even got one of them wet and they still work. The newer phones don&apos;t compare to the Razr V3.  I wish Motorola would bring them back out, just like the old ones."	1
"I believe the seller was overly cautious when he/she described the condition of this phone.  It was in excellent condition.  I have been using it for several days now and everything works great.  This is my fourth (4th) Razr V3 and I hope to stock up on some used or refurbished ones so I&apos;ll always have one to use.  I have dropped these phones and even got one of them wet and they still work. The newer phones don&apos;t compare to the Razr V3.  I wish Motorola would bring them back out, just like the old ones."	1
"I believe this second good phone i ordered and the other was moto e from the same dealer both with good results, wonce it was sent, it took two days to deliver. "	1
"I bid and won this item @ $885 +$15 shipping but seller won't ship to me. He tried to trick me by saying the item could be 6GB RAM when it was described as 12GB and after 4 days of waiting for the item to be shipped, the seller sent me a refund. I suspect the item as either a clone S10+ 1TB or the seller is tricky and a fraud. Ebay can check my correspondence with the seller(mister.crest) to confirm my claim. Be careful guys, there are lots of clone S10+ here. I bid, won and paid for S10+512GB for my wife and a seller shipped a clone from Asia. It could be that this mister.crest guy also wanted to rip me off as well. "	0
i bid on a iphone 4s after i won the bid it said iphone 4s box only.cheated me out of the phone.xxxxxxxxxxx xxxxxxxxxxxxx xxxxxxxxxxxx xxxxxxxxxxxxxxx xxxxxxxxx xxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxx	0
I bid on these phones and my buy was not able to be filled. so I cancelled my buy and still looking for a pair of phones.	0
"I bid on this item because it said that it had never been used, after I had won the item I got an email telling me that he had sold it to the seller and that the phone was was used... Therefore I no longer wanted the phone. Rude seller!!"	0
"I bidded and won a Samsung SCH-450 Messenger Phone from Revived Cellular Technology for $50.00, This company should be put out of business. I am VERY dis-satified with this phone. The screen is so scratched up it&apos;s like looking thru a pair of bi-focal glasses. The phone is missing buttons, not only does the phone have scratches, it has dents all over of it. This companys mislead me when they said it had a few scratches and MINOR wear, That&apos;s a bald face lie. This phone should have gone in the trash, but this company Revived sold is this phone to a customer. You people should be ashamed of the type of business you&apos;re running, and the kind of product you&apos;re selling customers. I am so angry I don&apos;t know what to do."	0
"I bidded and won a Samsung SCH-450 Messenger Phone from Revived Cellular Technology for $50.00, This company should be put out of business. I am VERY dis-satified with this phone. The screen is so scratched up it&apos;s like looking thru a pair of bi-focal glasses. The phone is missing buttons, not only does the phone have scratches, it has dents all over of it. This companys mislead me when they said it had a few scratches and MINOR wear, That&apos;s a bald face lie. This phone should have gone in the trash, but this company Revived sold is this phone to a customer. You people should be ashamed of the type of business you&apos;re running, and the kind of product you&apos;re selling customers. I am so angry I don&apos;t know what to do."	0
"I bidded on a phone and one so I messaged the seller and asked if it 100% worked on Verizon because I wanted to add it to my line and he said I was asking too many questions and not enough paying, then I said dude I asked one question and you just being disrespectful then he said well Ill just cancel it and repost it then he just canceled it. Hes hateful and disrespectful I really wanted to buy that phone but he couldnt even answer one question he just started being hateful and disrespectful"	0
I bit for an iphone i guess he dint want the amount bitted and i made my payment and he cancelled my order ........i just checked on his feed backs and its 0 now his 0-........	0
"I bot this Cricket Samsung as a backup since I already had a new one just like it. I was very pleased in the condition of this phone as it was very clean and the price was great. It is just a very basic phone, nothing fancy like some of the higher priced phones, but it&apos;s what I needed. Very pleased with the product and the price."	1
i both 2 off this phone to give a presend to my nefews and they like them they are just good for thise children verry happy	1
"I bough an iPhone 7 256 gigas to Abdul Kareem a Saturday for 700$ (Very cheap but I trusted the seller, he had good comments). I paid with PayPal. After that I asked him a couple of questions to know if this iPhone was blacklisted and about the AppleCare. He didn't answer me so I resent him my questions by the eBay mail and directly with his personal mail. On eBay it was noted that the article was posted and that we would send me soon the tracking number. I had to receive the article the next Monday. On Wednesday I wrote him to know the tracking numbers which was not indicated on eBay. And on the Tuesday morning Abdul refunded me but didn't tell me what had happened. Nothing said with the refunds. It's weird and how to trust him ? He never explained me anything and still today I wait for his news to know the exact reason of why I refunded me but the article was supposed to be sent... don't trust him ! My conclusion is that his iphones 7 are fake or blacklisted or he has something to hide about the provenance of them. Guillaume "	0
"I bough this phone and the seller said it was in completely functional conditioning. Unfortunately, they lied. The phone works occasionally and the screen doesnt work when you press it which makes it very hard to type a message or do anything. I messaged this seller and they wont let me return it.   DO NOT BUY ANYTHING FROM THIS SELLER!!"	0
I bough this phone on eBay two months back and its been working perfectly fine.  The sound quality and picture quality is amazing. Its very sleek and looks beautiful.	1
"I bought  this phone for over $200; got it set-up at Verizon and discovered the speaker on the phone doesn't work! (So when I call people I can't hear them, crackly etc). I wrote the seller, told him about the problem, stated I wanted my money back or a replacement. NEVER heard from him. So now I'm out over $200 with a junk phone. "	0
I BOUGHT  THIS PONE ALMOST 3 WEEKS AGO AND IM SO DESAPOINTED BECAUSE THIS PONE DIDNT WORK!! I WASTE $20.00 FOR JUNK! I DONT RECOMMEND ANYBODY BUY ANYTHING FROM THIS PERSON!!	0
I bought 2 and my kids loved them.	1
I bought 2 busted phones from these folks. Between the broken one I had at home I was able to fix both of them. So for just a few bucks I have a working phone and a spare! What&apos;s not to love?  These folks shipped quickly and did a good job packaging my purchases. Bravo!	1
I bought 2 cellphones from this seller but they were not unlocked as advertised. When I contacted the seller just to ask why they were not unlocked the replied was They were unlocked when we had them unbelievable; in other words he suggested we tempered with the devices like we are technology savvies. I just bought them to my nieces who has not clues about blocking devices. 	0
I bought 2 galaxy note 4(duo) but one of them was broken after 2months use. we brought it to Samsung but they refused to repair it as it is not from them and told us it is a fake phone. the other one can be charged upto 80% only.	0
"I bought 2 iPhones back to back from this company and neither one worked. They did send me return shipping and did refund my money promptly, but it was almost 3 weeks before I got another one from a different company that actually worked. "	0
"I bought 2 LG L63BL to use them in the Dominican Republic, the phones I tried to release them for my country and even now it seems impossible, the phone has the room modified by tracfone, the phone does not ask for unlocked pim as the phones of at & t, cricket, Verizon, and does not have any applications available as the device unlock MetroPCS or T-Mobile to release them, I feel that I lost my money to make this purchase, and the worst thing is that the phone I really like the truth is a shame .  compre 2 LG L63BL para usarlos en Republica Dominicana, Los telefonos he intentado liberarlos para mi pais y hasta a ahora parece algo imposible, el telefono tiene la room modificada por tracfone, el movil no pide pim de desbloqueo como los telefonos de at&t, cricket, Verizon, y no tiene ninguna aplicacion disponible como la device unlock  de MetroPCS o T-Mobile para poder liberarlos, siento que he perdido mi dinero al hacer esta compra, y lo peor de todo es que el telefono me gusta mucho la verdad es una lastima."	0
"I bought 2 of these at $200 each for a friend who had a very tight budget.  Although, they are pre-owned and a couple of years old, they still work very well.  Data download is very fast due to LTE, camera quality is very good and set up was fast and easy. This phone comes with 64 gb storage so it will not run out of memory too easily.  The 4&quot; screen is a bit small in comparison to the current models but for the price, it can&apos;t be beat.      I highly recommend this phone especially if you could get it at around $200.  The two I got were in very good condition 8/10.  There were no scratches on the screens, just a little discoloration on the corners.  They can be easily covered up with new cases.  Apple makes very good quality products, I am confident that these phones will last for many years."	1
I bought 2 of these for my boys. We have had nothing but trouble. Both have broken and had to be replaced multiple times. I would not suggest these to anyone. I just bought them for the wifi capabilities.	0
I bought 2 of these phones as new they came with just the phone no charger head phones no warranty card these phones are used or refurbished the numbers were cut off the box and replaced with stickers with new numbers the sale r said I had to buy 2 more phones to get the parts I played for I em not going to do that these phones were taken to at&amp;t and we paid to get them working properly I em not paying for that again the saler will not just give me what I played for I told him all I want is what is supposed to come with the phone don&apos;t buy from this buyer&apos;s won&apos;t know what you will get it is hitting hard to find a honest saler any more	0
I bought 2 of these phones for my daughters. One is currently working but has low battery life. The other stopped working. It was working for about a month and it stopped. It can't find the signal and continues to search for the cellular connection. I switched out the sim cards to see if it was the card and the card worked in another phone and the new card did the same thing- searching for service. So I took it to the cellular company and they told me it was the phone.	0
I bought 2 of this phone from heights2012mobile and it was a piece of crap. trust me it is. everything positive you have seen here about this phone is a lie and i think it was written by the seller. I turned this phone to them and still don&apos;t have my money back. pls avoid thisphone and this seller	0
"I bought 2 phones from them and now they are tmobile locked so becarefull with your phone this phony guys sell u ""unlock phones"" but after a while they get locked. Smh cant belive i bought 2 phones "	0
I bought 2 phones neither one works. unable to contact seller or get a refund. Is this a scam???  Please help.	0
I bought 2 pieces and all doesn't have ability to add APN and even accept one sent by the ISP. What a waste of money. I just give the dude positive feedback for quick delivery but phone was absolutely sht.	0
I bought 3 cell phones from this store and one of them got damaged and does not want to give me back my money. I do not want to cheat another person. the fault is not mine that the product arrives damaged I am uncomfortable with that.	0
"I bought 3 flip phones. When I received the phones, I noticed there was no power plugs for them. Also the outside screen of one phone is not working. Soooo- over this last week, I called two or three times and left messages and also emailed them of my problems. No call back. No email reply. No more ordering from these people. Not good!"	0
I bought 3 one was not j7 star..one had damaged lcd so wasnt touching at bottom of screen..spoke to seller and using excuses blaming shipper when all 3 arrived ok in packaging but one being defective..not good at all!!!I have video evidence to prove also one of the phones was 16gb contrary to what advertised...very bad sale will not buy again from this seller	0
"I bought 3 phones from different sellers on E-Bay and this one was one of the last to get paid, yet I got this phone before any of the others.  It was a Christmas present for my daughter and I got the phone just in time!  Thank you!"	1
"I BOUGHT 3 PHONES FROM THIS PERSON ,I WAS CHARGED 29.95 SHIPPING AND IT COST LESS TO SHIP ALL 3 THAN 9.95.THEY NEED TO KNOW HOW TO SHIP THESE PHONES .THE BATTERIES ARE NOT TO BE IN THE PHONES WHEN THEY ARE SHIPPED  !!!!!!!!!"	0
"I BOUGHT 3 PHONES FROM THIS PERSON ,I WAS CHARGED 29.95 SHIPPING AND IT COST LESS TO SHIP ALL 3 THAN 9.95.THEY NEED TO KNOW HOW TO SHIP THESE PHONES .THE BATTERIES ARE NOT TO BE IN THE PHONES WHEN THEY ARE SHIPPED  !!!!!!!!!"	0
"I bought 4 of these eBay S4 phones based on my experience with my full price phone with T Mobil. All 4 phones had broken screens within a couple days. Two of the phones had camera quality issues. Battery life is poor, have to charge 3 times a day if you used it much at all. I believe these phones are counterfeit knock offs."	0
I BOUGHT 4 OF THESE PHONES FOR MY FAMILY AND MY SELF.IT IS THE BEST PHONE I HAVE EVER HAD.I WOULD BUY ANOTHER ONE IF MINE WENT BAD.	1
I bought a $35 airtime straight talk card for the phone and phone still hasn't worked wasted my money I was on the phone with straight talk for 2 days trying to get the phone activated.The phone half worked only had data usage no texting or calls It went straight to Verizon when trying to call out....	0
"I bought a &quot;used&quot; cell phone, but you would have never guessed it has been used at all! It&apos;s in *perfect* condition, and I received it in less than a week (I hadn&apos;t been expecting it for at least another week).     Amazing, top of the line seller.     Thank you!"	1
I bought a 10pcs of them. And they all were problematic. There&apos;s a lot&apos;s of felx cables and they are really expensive and not easy to change. Touch screen responding ok but other HTC products do beeter job on this. It&apos;s really slow device. All navigation programs using too much memory to use them normal. There are not enought memory for programs as well. It is difficult to connect it to PC for sync. Phone ringing not as loud as I would like to. LCD is problematic too. They are starting to blink. Battery life is really poor. If you using hard your device with standart battery it would last for 2 hours at max. I was using extended battery and I&apos;m not using device hard so it lasts for me about a 14-16 hours. One thing that I like in this device is full qwerty keyboard.	0
I bought a 2 phone from this store and BOTH FUCKING PHONES WHERE UNDER LEASE!!! ONE WAS SEND BROKEN AND SHIPPED BACK AND NEVER FIX DO NOT BUY FROM THIS STORE 	0
"I bought a 902 phone for 4150 0n 6/19/10.  Today 6/29/10, I have NO TRAC # and NO PHONE.  Help    Abe U"	0
I bought a at&t phone received a spirit phone had to argue with the seller for 2 weeks telling them this phone is not a what I purchase seller begins to tell me they trying the phone out themselves it works I took the phone to my carrier they told me the phone was not fully unlocked contacted the seller again same response the phone is unlock put your son card in moving forward the phone is a spirit phone spirit does not let any other carrier beside boost mobile use their phone I'm so sick of arguing back and forth with this seller who does not want to return my money or give me the phone I purchase be aware before purchase 	0
"I bought a blackberry phone torch from American sellers. The perfect mobile phone and have a complete tool. I am very happy .. with a touch screen and slide opener. very different from the 8900 javelin blackberry I use for this. initial problems that I get is too sensitive on the touch screen and trackpad, but through the sensitive setting in the menu, just to work perfectly. Overall, I&apos;d recommend the phone if you&apos;re on a budget."	1
"i bought a car and had it shipped using DAS SHIPPING..ive complained and emailed 6 different times and have yet to get a reply....the car came to me dirty.. inside and out..it had been detailed...out of gas..it had half a tank...it wouldnt start...and the cover that was in the trunk was missing....the intake was covered in antifreeze and after speaking to the previous owner,,,nothing was wrong with the car....i will NEVER recommend or use this company to so much as ship a lawn mower......"	0
"I bought a cell phone because I could not afford a new one. The phone I bought was supposed to be rebuilt. My last phone worked great, this phone does not work indoors, and goes to rome from almost anywhere I&apos;m at. It also holds a charge for maybe a day if I&apos;m lucky. Was told that new batteries are installed, but I dont think this one was or its a very cheap battery. This is my first bad experience with e-bay. I guess now I know that phones should not be purchased on e-bay.We&apos;ll I guess it was fun while it lasted, Now I know not to shop on e-bay, and I will pass the word on to other friends. Now I have a junkie phone and no way of affording a new one with what I have in this one."	0
"I bought a cell phone from this guy off ebay, unfortunately it didnt work, even though the description said other wise, Had to send phone back on my money, finally got phone and then said he sent another one out, weeks went buy and still never recieved it, kept telling me he sent it, no proof, no confirmation no receipti;. NOTHING&lt; never recieved phone, wasted two weeks without a phone, very pissed off, finally returned my money."	0
"I bought a cell phone from this seller who stated that the phone was brand new and that he had only used it for two months and he switched carriers so he no longer needed it. Well, I went to activate the phone  at the Sprint store to find out the phone is still linked to another account and therefore they are unable to activate it and that there has been water damage to the phone. Plus, It took over a week and a half to receive the phone that I cannot use. I emailed the person twice afterward asking him to take the phone off of his account and or refund me and needless to say there has been no response. I would NEVER buy anything from this seller again!!!! I was completely scammed!!!"	0
"I bought a cell phone Motorola K1 blue from  huangxuezhi2010 at HONG KONG.  The item arrivel at expected time and without any problem, direct to my house, via brazilian mail.  The cell phone and sallera are execelenst!"	1
"i bought a cell phone on ebay. motorola t720, i buy phones all the time on ebay. but this phone i bought the sounds did not work on it, i dont understand why somone will put a phone on ebay and sell it, not telling the viewers the phone ring tones don&apos;t work. when you sell somthing, tell the truth about what you are selling. people are spending their hard earn money on ebay. and they don&apos;t want to be disapointed. i know i don&apos;t . i have a cell phone i will be selling on ebay soon, i bought the phone, but now i have went to another phone company so i don&apos;t need this one any more. i have spent so much money on phones from ebay sellers and some of the phones i have bought did not work like they said it would. so you waste money.. well all i have to say over all ebay has been good to me i must admit, i love shopping on ebay i buy lots of stuff. now i am buying movies and face products for my daughters. i have bought makup on ebay like mary kay, and avon.. i tell all my friends you need a computer so you can shop on ebay........"	0
"i bought a cell phone that was displayed with many accesories. all i recieved was a charger and a phone. he refused to overnight the battery which is essential to opperate a cell phone. i also told him the other items could come at a normal rate of postage, he agein, refused and told me to send the phone back. i actually like the phone so i bought a new battery on ebay from another seller. why would you sell a phone with no battery, it&apos;s so f-ing dumb. he said he would pay for my battery on ebay, but with this track record i ate the ten dollars. his pics were false and his integrity was lost with it. i do not understand why he has such a high rating. why would i eat the cost of another persons discretion, this is the first negative response i have written, and i hope it&apos;s my last. a simple solution of sending a battery asap turned into too much cost for him. it wasn&apos;t just the battery and a car charger and some other stuff. like i said to him, &quot;the phone is useless without a battery, i do not care about any other thing.&quot; please second guess this seller, why would i pay shipping back to him when he dismissed a simple request."	0
I bought a cell phone which did not comply with what was said. It said it was 100% functional and it resulted in a serious WiFi failure. I could not return it because of my country's return policies but I thought it was a lack of respect on the part of the seller to sell something in poor condition.	0
"i bought a cell phone you guys send me a JUNK and now 14 days after i send the JUNK back i still dont reicive the money that i pay for it, so PLEASE IF YOU TRIED TO BUY SOMETHING ABOUT THIS SELLER cellular stream you better think about it cause they are not serious people"	0
"i bought a cell phone you guys send me a JUNK and now 14 days after i send the JUNK back i still dont reicive the money that i pay for it, so PLEASE IF YOU TRIED TO BUY SOMETHING ABOUT THIS SELLER cellular stream you better think about it cause they are not serious people"	0
"I bought a cellphone from this seller and they advertised it as a cellphone that includes a charger and battery. I was sent the phone but the phone was sent out with no battery. Then I try to resolve the issue with the seller, only to get a run around. BUYER BEWARE! SAVE YOURSELF FROM THE HASSLE AND JUST DONT DO IT! "	0
"I bought a couple of these phones 9 out of 10 work fine,one the digitizer was bad,but for the price u can't complain."	1
"I bought a galaxy s4 from this sealer and it does not work well. When I receive calls, I cant be heard by the caller and they cant hear me. I must call them back several times before the phone starts to work properly. "	0
"I Bought a Huawei Mate 8 from this supplier from UK. They sent me wrong charger for UK use. I found terrible service, ignorant customer service. Every time I asked a question they either were very short and avoiding the question or did not provide a satisfactory answer. After complaining to eBay they reluctantly  sent me another charger which took weeks to receive it.  "	0
I bought a iPhone 4 and yes it during the holidays so I didn't mind that the item was sent days late but upon activating the T-Mobile phone it cuts out and can have a conversation with this phone. I'm very disappointed and will not give this buy anything but a poor rating.	0
I bought a iPhone 6s from this seller some weeks ago.  After waiting for almost 2 weeks I finally got a delivered notification on my eBay platform but the phone never came.  After sending him several mails he refused to reply.  All he keep saying was that he sent the phone and it was delivered.  I started blaming the post office.  After proper investigations by the post office they found out that the tracking number he gave me was also used to send an item to another person.   So he gave me a tracking number that was used to send an item to someone else and I have no idea how he manipulated it.  That item was delivered to that person while it was showing delivered on My platform on eBay.  Till now he had refused to reply my emails.  Usps even gave me the receipt he used to send the mail.   So his a fraud.  And I hope you burn in Hell for defrauding me.   Im already taking it up with the police.  	0
i bought a iphone from the seller and paid him the next day he cancelled it and re-listed the item he sent me an email saying he did not want to send the item i didn&apos;t ask him to cancel the order	0
I bought a iphone which was extremely bad and i discourage other to bay from this place. Sorry this is not good...	0
"I bought a kx12 for its&apos; supposed ruggedness. What a mistake it was. Almost from the start I had problems with it shutting itself off. Not often at first, but as time went on, it got to be a real problem. Hit the send key, nothing would happen because it had shut itself off. Other times it would shut off while not being used. It also had a bad habit of cutting off calls when you tried to answer them. The vibrate mode was almost useless as it was usally not noticable. The phone has a bunch of ring tones built into it, but most are useless as they can&apos;t be heard under normal circumstances as the ringer volumne is way to low. The speakerphone sometimes was almost impossible to turn off once it was turned on. This was a real problem if it got turned on accidently. The speakerphone worked well if it was functioning properly though. The looks of the phone are not pretty, but I bought it because it was supposed to be rugged. When I sent it in, they said the circuit board was cracked and wouldn&apos;t be covered by warranty. The phone had not been abused, so much for rugged part. I didn&apos;t even inquire as to the cost of fixing it. I just told them to send it back that way as I didn&apos;t feel it was worth fixing. After reading some other users&apos; reviews of this turkey, I realized even if they fixed it, I still wouldn&apos;t have a phone that would work to satifaction. I will replace it with something else. And this time I&apos;m checking reviews first, not after the fact. Avoid this phone like the plague!"	0
"I bought a lenovo S750, I am very pleased with it, very good price for a phone and postage super. The dealer was not a problem. The phone is not without fault. For the same price I would have certainly bought this phone again. I recommend to everyone."	1
"I bought a LG G3 phone, can not use the phone, the SIM card reader does not work, I get in touch with the seller, he accepts the return, then I return the phone; And he receives it, neither returns the reenbolso, but it does not give the telephone to me. He tells me to get in touch with ebay."	0
I bought a lg scoop off ebay and don&apos;t like it so thought i would like this one.it is light weight and seems like it will work for me.thanks tami	1
I bought a lot electronic through internet. This is the first time I have problems with an article. The phone started to fail once I used it. I reset to factory and the problem was still there. I contacted the seller and he answer that the phone was shipped checked so he give me no solution So my experience is really disappointed with the product but also with the seller. If you can buy from someone else	0
"I bought a Motorola RAZR V9M (Sprint) from this guy. The cell phone was claimed new when listed at ebay. But when I received it, I found the cell phone was used and the headset was missing. I couldn&apos;t trust this guy any more."	0
i bought a motorola v810 phone it will not charge and it didt have a place for a sim card                   sam	0
"I BOUGHT A MOTOSLVR L6 END OF SEPTEMBER FROM THIS SELLER....HOWEVER WHEN I RECEIVED THE PHONE IT WAS A BROKE PHONE THAT WOULD NOT POWER ON AFTER CHARGE....THEY TOLD ME TO SEND THE OTHER PHONE BACK FOR EXCHANGE DID SO THEY TOLD ME AFTER A WHOLE MONTH THEY STILL HAVE NEVER RECEIVED THE PHONE BACK....SO THEY SAID THEY WOULD SEND OUT ANOTHER PHONE ON NOVEMBER 1, TODAY IS THE 22ND OF NOVEMBER AND I HAVE NOT RECEIVED A PHONE I BELIEVE MY MONEY HAS BEEN TAKEN....I DONT RECOMMEND YOU BUY FROM THIS SELLER BECAUSE ITS PROBLEMS FROM THE START.....BROKE PHONES.......MONEY GRABBERS...WATCH OUT....."	0
"I BOUGHT A MOTOSLVR L6 END OF SEPTEMBER FROM THIS SELLER....HOWEVER WHEN I RECEIVED THE PHONE IT WAS A BROKE PHONE THAT WOULD NOT POWER ON AFTER CHARGE....THEY TOLD ME TO SEND THE OTHER PHONE BACK FOR EXCHANGE DID SO THEY TOLD ME AFTER A WHOLE MONTH THEY STILL HAVE NEVER RECEIVED THE PHONE BACK....SO THEY SAID THEY WOULD SEND OUT ANOTHER PHONE ON NOVEMBER 1, TODAY IS THE 22ND OF NOVEMBER AND I HAVE NOT RECEIVED A PHONE I BELIEVE MY MONEY HAS BEEN TAKEN....I DONT RECOMMEND YOU BUY FROM THIS SELLER BECAUSE ITS PROBLEMS FROM THE START.....BROKE PHONES.......MONEY GRABBERS...WATCH OUT....."	0
"I bought a new in box Galaxy S6(from ebay), and it worked fine for a 3-4 months. I had a couple of times where the phone wouldn't TURN ON. Eventually it worked after rebooting. then one day, it wouldnt turn on again, and Every combination of vol down and power, vol up +home +power, etc was tried but to no avail. The phone is a brick now, i will be lucky to sell it for $25, when I paid $249. I liked a lot of the features, unfortunately this is a very UNRELIABLE PHONE. I wanted to switch over from Apple to Android, but got burnt in the process. bottom line-iPHONE IS STILL THE BEST"	0
"I bought a new Samsung Galaxy S5 sold by jxp011126. unfortunately, the Phone is not working properly. since, i have been email  and  asking for a return address and still can't have it from the seller. the post office is not recognize the address the seller gave me.  now i am going to contact ""eBay"" costumer service to help me found the seller. "	0
"I bought a new Samsung note 9. Unblock ,took my phone to metro PC  and they couldn't make my new phone work,  I need a replacement with a phone that works"	0
"I bought a Nokia 5130 phone, a shit phone.  wired headphones do not work, bluetooth headphones are not connected.  just threw away the money"	0
"I bought a Nokia 6010 mobile phone that was supposed to be &quot;Unlocked&quot;.  Instead, I was sold a complete piece of garbage that didnt work at all.  This is a total scam."	0
"I bought a Nokia 6010 mobile phone that was supposed to be &quot;Unlocked&quot;.  Instead, I was sold a complete piece of garbage that didnt work at all.  This is a total scam."	0
"I bought a Nokia 6010 mobile phone that was supposed to be &quot;Unlocked&quot;.  Instead, I was sold a complete piece of garbage that didnt work at all.  This is a total scam."	0
I bought a Nokia 6061 to upgrade from a Nokia 3021. I am not a flip phone person but I really like this phone the volume is fine its like the person is sitting next to me my husband saw my phone now he wants one I really highly recommend this phone who really like flip phones or Nokia phones.	1
I bought a Nokia 6126 to replace the 6i26 I&apos;ve used for years. This mobile phone will not connect to AT&amp;T. It continues to give me the &quot;No Network Coverage&quot; message when I try to make a call. I would expect a phone described as being in &quot;Fair Condition&quot; to at least connect a local call. Our other two mobiles continue to connect normally without interruption  AT&amp;T coverage here is impeccable. On January 6/12 I was told I would be sent a replacement for this phone. I&apos;m still waiting.	0
I bought a Nokia couple weeks ago. It was ok it was used little bit but condition was good except battery????  Battery lasts only half hour then it&apos;s gone. Anyways i&apos;m still using it thank&apos;s	0
I bought a nokia e66 but is not working.I do not know exactlly what is the problem but i do not have signal most of the times. the camera and video module is not working as well.	0
"i bought a nokia sirocco and all ive had is trouble with it it is def. a fake ive contacted the seller but he is no longer replying he,s had the money and run , a bit gutted"	0
I bought a note 4 from this seller and was in the listing there was a small scratch on the screen so I asked specifically if a glass screen protector would go on without a bubble and no matter what you can't get the bubble out of the middle of the screen because the light scratching is gouges in the middle of the screen so I now have a 200 dollar  phone that I can't put a screen protector on.	0
I bought a phone a I thought it was awesome till I woke up tried to use my phone and it wouldn't let me. So i call at&t who informed me that the phone was locked down because it's a stolen phone. Please be aware you mite get a good deal but you could also wake up and be told the phone you got is stolen.  I informed this company who told me well you got a year worth of use so be grateful! Are you kidding me!!	0
"I bought a phone and it was shipped the next day, I received it new in the sealed box very good seller."	1
I bought a phone and Seller sent it to an unknown address in a different state not the address on my order. I opened up a claim seller would not refund my money and eBay resolve the case on the sellers part because the phone was delivered keep in mind it was delivered to an address that I do not know and I did not asked to be delivered to that address its in a state that Ive never even visited. The seller should have been ethical and refunded me my money back when they made the mistake of shipping it to someone else. BE AWARE OF SELLERS ETHICS	0
i bought a phone from these people Because the reviews were decent however when I receive the phone it did not want to work and I had to put my own sim in it and it still did not want to work they are lucky samsung is willing to fix it for free. Save your time and money! & do not message me asking if i want to exchange because that sh*t cost money. 	0
